CP064338.1_987	1265502.KB905942_gene2845	5.01e-268	739.0	COG1653@1|root,COG1653@2|Bacteria,1MVMW@1224|Proteobacteria,2VH0F@28216|Betaproteobacteria,4AA3S@80864|Comamonadaceae	28216|Betaproteobacteria	G	PFAM extracellular solute-binding protein family 1	ugpB	-	-	ko:K05813	ko02010,map02010	M00198	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.3	-	-	SBP_bac_8
CP064338.1_988	1265502.KB905942_gene2844	0.0	2295.0	COG0247@1|root,COG0277@1|root,COG0247@2|Bacteria,COG0277@2|Bacteria,1MU43@1224|Proteobacteria,2VHYU@28216|Betaproteobacteria,4A9NT@80864|Comamonadaceae	28216|Betaproteobacteria	C	FAD linked oxidase domain protein	glpCD	-	-	-	-	-	-	-	-	-	-	-	CCG,DUF3400,DUF3683,FAD-oxidase_C,FAD_binding_4,Fer4_8
CP064338.1_990	420662.Mpe_A2737	9.33e-46	152.0	COG0537@1|root,COG0537@2|Bacteria,1MZVD@1224|Proteobacteria,2VU7S@28216|Betaproteobacteria,1KMFK@119065|unclassified Burkholderiales	28216|Betaproteobacteria	FG	HIT domain	hit	-	-	-	-	-	-	-	-	-	-	-	HIT
CP064338.1_991	365044.Pnap_4014	6.72e-76	278.0	COG3210@1|root,COG3210@2|Bacteria,1MXIP@1224|Proteobacteria,2VJ6Y@28216|Betaproteobacteria,4A9P1@80864|Comamonadaceae	28216|Betaproteobacteria	U	TIGRFAM filamentous haemagglutinin family outer membrane protein	-	-	-	-	-	-	-	-	-	-	-	-	ESPR,Glug,Haemagg_act
CP064338.1_992	614083.AWQR01000020_gene210	9.57e-152	445.0	COG4254@1|root,COG4254@2|Bacteria,1NBPR@1224|Proteobacteria,2VWWI@28216|Betaproteobacteria,4AH9S@80864|Comamonadaceae	28216|Betaproteobacteria	S	FecR protein	-	-	-	-	-	-	-	-	-	-	-	-	FecR
CP064338.1_993	1265502.KB905942_gene2842	1.5e-164	485.0	COG2831@1|root,COG2831@2|Bacteria,1PRBP@1224|Proteobacteria,2VHDS@28216|Betaproteobacteria,4A9SS@80864|Comamonadaceae	28216|Betaproteobacteria	U	Haemolysin secretion/activation protein ShlB/FhaC/HecB	fhaC5	-	-	-	-	-	-	-	-	-	-	-	POTRA_2,ShlB
CP064338.1_994	420662.Mpe_A2736	8.71e-76	228.0	COG3536@1|root,COG3536@2|Bacteria,1MZ5M@1224|Proteobacteria,2VR9K@28216|Betaproteobacteria,1KM1S@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	Protein of unknown function (DUF971)	-	-	-	-	-	-	-	-	-	-	-	-	DUF971
CP064338.1_995	1265502.KB905942_gene2840	9.77e-150	424.0	COG0500@1|root,COG2226@2|Bacteria,1MX8I@1224|Proteobacteria,2VHBM@28216|Betaproteobacteria,4AAFZ@80864|Comamonadaceae	28216|Betaproteobacteria	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2) and the conversion of 2-polyprenyl-6-methoxy-1,4-benzoquinol (DDMQH2) to 2- polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol (DMQH2)	ubiE	-	2.1.1.163,2.1.1.201	ko:K03183	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116,M00117	R04990,R04993,R06859,R08774,R09736	RC00003,RC01253,RC01662	ko00000,ko00001,ko00002,ko01000	-	-	-	Ubie_methyltran
CP064338.1_996	1265502.KB905942_gene2839	3.84e-68	218.0	COG4395@1|root,COG4395@2|Bacteria,1NSUG@1224|Proteobacteria,2VNS7@28216|Betaproteobacteria,4A9J2@80864|Comamonadaceae	28216|Betaproteobacteria	S	Import inner membrane translocase, subunit	-	-	-	-	-	-	-	-	-	-	-	-	Tim44
CP064338.1_997	864051.BurJ1DRAFT_1264	8.94e-106	319.0	COG0760@1|root,COG0760@2|Bacteria,1R4EF@1224|Proteobacteria,2VK6Z@28216|Betaproteobacteria,1KITZ@119065|unclassified Burkholderiales	28216|Betaproteobacteria	O	PPIC-type PPIASE domain	-	-	-	-	-	-	-	-	-	-	-	-	Rotamase_2,SurA_N_2,SurA_N_3
CP064338.1_998	420662.Mpe_A2734	3.2e-124	362.0	COG1596@1|root,COG1596@2|Bacteria,1N7GP@1224|Proteobacteria,2VIY9@28216|Betaproteobacteria,1KK25@119065|unclassified Burkholderiales	28216|Betaproteobacteria	M	Polysaccharide biosynthesis/export protein	epsE	-	-	ko:K01991	ko02026,map02026	-	-	-	ko00000,ko00001,ko02000	1.B.18	-	-	Poly_export,SLBB
CP064338.1_999	395495.Lcho_2366	3.8e-164	479.0	COG3206@1|root,COG3206@2|Bacteria,1RK0N@1224|Proteobacteria,2VHPS@28216|Betaproteobacteria,1KJ4B@119065|unclassified Burkholderiales	28216|Betaproteobacteria	M	Chain length determinant protein	gumC	-	-	-	-	-	-	-	-	-	-	-	GNVR,Wzz
CP064338.1_1000	420662.Mpe_A2732	6.38e-139	401.0	COG0489@1|root,COG0489@2|Bacteria,1MVI9@1224|Proteobacteria,2VN0C@28216|Betaproteobacteria,1KJ2W@119065|unclassified Burkholderiales	28216|Betaproteobacteria	D	CobQ/CobB/MinD/ParA nucleotide binding domain	ywqD	-	2.7.10.1	ko:K08252,ko:K16692	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	AAA_31,CbiA,GNVR,Wzz
CP064338.1_1001	292415.Tbd_1792	1.63e-101	306.0	COG1269@1|root,COG1269@2|Bacteria,1MXZG@1224|Proteobacteria,2VHWW@28216|Betaproteobacteria,1KSD2@119069|Hydrogenophilales	119069|Hydrogenophilales	C	Transmembrane exosortase (Exosortase_EpsH)	-	-	-	-	-	-	-	-	-	-	-	-	Exosortase_EpsH
CP064338.1_1002	983917.RGE_10740	2.2e-73	229.0	2DKYH@1|root,30WKQ@2|Bacteria,1RCXC@1224|Proteobacteria,2VR6P@28216|Betaproteobacteria,1KM2S@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	Protein of unknown function (DUF3485)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3485
CP064338.1_1003	1286631.X805_14430	8.38e-243	670.0	COG1089@1|root,COG1089@2|Bacteria,1MUX0@1224|Proteobacteria,2VIBX@28216|Betaproteobacteria,1KJP0@119065|unclassified Burkholderiales	28216|Betaproteobacteria	H	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	gmd	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
CP064338.1_1004	353496.LBU_1597	2.7e-14	76.6	2CEUT@1|root,2Z86D@2|Bacteria,1V5U9@1239|Firmicutes,4HJKI@91061|Bacilli,3F6BT@33958|Lactobacillaceae	91061|Bacilli	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
CP064338.1_1005	395495.Lcho_0624	2.03e-173	489.0	COG0451@1|root,COG0451@2|Bacteria,1MUGT@1224|Proteobacteria,2VK2N@28216|Betaproteobacteria,1KIT7@119065|unclassified Burkholderiales	28216|Betaproteobacteria	GM	Catalyzes the two-step NADP-dependent conversion of GDP- 4-dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction	fcl	-	1.1.1.271	ko:K02377	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R05692	RC01014	ko00000,ko00001,ko01000	-	-	-	Epimerase
CP064338.1_1006	1336208.JADY01000007_gene1696	6.87e-13	77.8	COG0438@1|root,COG0438@2|Bacteria,1R7HK@1224|Proteobacteria,2U0X1@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
CP064338.1_1007	582744.Msip34_1827	7.32e-82	255.0	COG0463@1|root,COG0463@2|Bacteria,1QV5U@1224|Proteobacteria,2W2UZ@28216|Betaproteobacteria	28216|Betaproteobacteria	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
CP064338.1_1008	757424.Hsero_2005	1.58e-138	414.0	COG2244@1|root,COG2244@2|Bacteria,1R9I0@1224|Proteobacteria,2VU4H@28216|Betaproteobacteria,478WJ@75682|Oxalobacteraceae	28216|Betaproteobacteria	S	Polysaccharide biosynthesis protein	-	-	-	ko:K03328,ko:K16694	-	-	-	-	ko00000,ko02000	2.A.66.2,2.A.66.2.6	-	-	Polysacc_synt_3,Polysacc_synt_C
CP064338.1_1009	983917.RGE_10820	5.02e-255	737.0	COG3693@1|root,COG3693@2|Bacteria,1QXZM@1224|Proteobacteria	1224|Proteobacteria	G	PFAM glycoside hydrolase, family 10	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_cc
CP064338.1_1010	983917.RGE_10820	1.19e-136	425.0	COG3693@1|root,COG3693@2|Bacteria,1QXZM@1224|Proteobacteria	1224|Proteobacteria	G	PFAM glycoside hydrolase, family 10	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_cc
CP064338.1_1011	498848.TaqDRAFT_3465	6.31e-99	306.0	COG0438@1|root,COG0438@2|Bacteria,1WIBN@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	M	Glycosyltransferase Family 4	rfaG	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
CP064338.1_1012	765913.ThidrDRAFT_4529	5.07e-139	408.0	COG0438@1|root,COG0438@2|Bacteria,1NC1U@1224|Proteobacteria,1SHQE@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_1
CP064338.1_1013	1095769.CAHF01000011_gene2020	7.19e-173	495.0	COG0438@1|root,COG0438@2|Bacteria,1NB81@1224|Proteobacteria,2VKTV@28216|Betaproteobacteria	28216|Betaproteobacteria	M	PFAM glycosyl transferase group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
CP064338.1_1014	1095769.CAHF01000011_gene2019	4.87e-118	345.0	COG1922@1|root,COG1922@2|Bacteria,1N1HD@1224|Proteobacteria,2VPIW@28216|Betaproteobacteria,472EY@75682|Oxalobacteraceae	28216|Betaproteobacteria	M	Belongs to the glycosyltransferase 26 family	tagA	-	2.4.1.187	ko:K05946,ko:K13660	ko05111,map05111	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT26	-	Glyco_tran_WecB,STAS_2
CP064338.1_1015	395495.Lcho_2323	4.13e-259	717.0	COG1004@1|root,COG1004@2|Bacteria,1MW5U@1224|Proteobacteria,2VGZI@28216|Betaproteobacteria,1KJ0H@119065|unclassified Burkholderiales	28216|Betaproteobacteria	C	Belongs to the UDP-glucose GDP-mannose dehydrogenase family	ugd	-	1.1.1.22	ko:K00012	ko00040,ko00053,ko00520,ko01100,map00040,map00053,map00520,map01100	M00014,M00129,M00361,M00362	R00286	RC00291	ko00000,ko00001,ko00002,ko01000	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
CP064338.1_1016	29581.BW37_00147	2.89e-73	239.0	COG1835@1|root,COG1835@2|Bacteria,1NCI4@1224|Proteobacteria,2W48Y@28216|Betaproteobacteria,4787Y@75682|Oxalobacteraceae	28216|Betaproteobacteria	I	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
CP064338.1_1017	983917.RGE_10790	4.99e-69	229.0	2CFSE@1|root,33P87@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP064338.1_1018	420662.Mpe_A0629	2.49e-258	719.0	COG0662@1|root,COG0836@1|root,COG0662@2|Bacteria,COG0836@2|Bacteria,1MV39@1224|Proteobacteria,2VI4S@28216|Betaproteobacteria,1KIYW@119065|unclassified Burkholderiales	28216|Betaproteobacteria	GM	Belongs to the mannose-6-phosphate isomerase type 2 family	cpsB	-	2.7.7.13,5.3.1.8	ko:K00971,ko:K16011	ko00051,ko00520,ko01100,ko01110,ko01130,ko02025,map00051,map00520,map01100,map01110,map01130,map02025	M00114,M00361,M00362	R00885,R01819	RC00002,RC00376	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer,NTP_transferase
CP064338.1_1019	983917.RGE_10870	5.25e-184	518.0	COG1087@1|root,COG1087@2|Bacteria,1MUHI@1224|Proteobacteria,2VIN9@28216|Betaproteobacteria,1KIU2@119065|unclassified Burkholderiales	28216|Betaproteobacteria	M	UDP-glucose 4-epimerase	galE	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
CP064338.1_1021	420662.Mpe_A1065	1.34e-239	669.0	COG1086@1|root,COG2148@1|root,COG1086@2|Bacteria,COG2148@2|Bacteria,1MV6W@1224|Proteobacteria,2VH0H@28216|Betaproteobacteria,1KJF1@119065|unclassified Burkholderiales	28216|Betaproteobacteria	M	TIGRFAM Undecaprenyl-phosphate glucose phosphotransferase	wcaJ	-	-	ko:K03606	ko05111,map05111	-	-	-	ko00000,ko00001	-	-	-	Bac_transf,CoA_binding_3
CP064338.1_1022	864051.BurJ1DRAFT_1299	4.51e-45	153.0	COG3165@1|root,COG3165@2|Bacteria,1N314@1224|Proteobacteria,2VU2B@28216|Betaproteobacteria,1KMEJ@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	protein conserved in bacteria	-	-	-	ko:K03690	-	-	-	-	ko00000	-	-	-	SCP2
CP064338.1_1023	1265502.KB905942_gene2809	3.25e-290	802.0	COG0661@1|root,COG0661@2|Bacteria,1MU1Z@1224|Proteobacteria,2VJ07@28216|Betaproteobacteria,4A9ZQ@80864|Comamonadaceae	28216|Betaproteobacteria	H	Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis	ubiB	-	-	ko:K03688	-	-	-	-	ko00000	-	-	-	ABC1
CP064338.1_1024	1265502.KB905942_gene2808	2.33e-282	778.0	COG0591@1|root,COG0591@2|Bacteria,1MUBI@1224|Proteobacteria,2VHA8@28216|Betaproteobacteria,4AAXN@80864|Comamonadaceae	28216|Betaproteobacteria	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	putP	-	-	ko:K14392	-	-	-	-	ko00000,ko02000	2.A.21.1	-	-	SSF
CP064338.1_1025	640512.BC1003_0380	1.03e-33	120.0	COG2331@1|root,COG2331@2|Bacteria,1N6Q9@1224|Proteobacteria,2VTX5@28216|Betaproteobacteria,1K99W@119060|Burkholderiaceae	28216|Betaproteobacteria	S	Regulatory protein, FmdB family	-	-	-	-	-	-	-	-	-	-	-	-	Zn-ribbon_8
CP064338.1_1026	420662.Mpe_A1069	1.68e-104	307.0	COG2928@1|root,COG2928@2|Bacteria,1MWT5@1224|Proteobacteria,2VH65@28216|Betaproteobacteria,1KIU7@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	Protein of unknown function (DUF502)	-	-	-	-	-	-	-	-	-	-	-	-	DUF502
CP064338.1_1027	1265502.KB905942_gene2807	0.0	1072.0	COG0173@1|root,COG0173@2|Bacteria,1MUXB@1224|Proteobacteria,2VHKQ@28216|Betaproteobacteria,4AB70@80864|Comamonadaceae	28216|Betaproteobacteria	J	Aspartyl-tRNA synthetase with relaxed tRNA specificity since it is able to aspartylate not only its cognate tRNA(Asp) but also tRNA(Asn). Reaction proceeds in two steps L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp Asn)	aspS	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
CP064338.1_1028	420662.Mpe_A1071	2.48e-84	251.0	COG0494@1|root,COG0494@2|Bacteria,1RH6N@1224|Proteobacteria,2VR3U@28216|Betaproteobacteria,1KKSR@119065|unclassified Burkholderiales	28216|Betaproteobacteria	L	Nudix hydrolase	ntpA	-	3.6.1.67	ko:K08310	ko00790,map00790	M00126	R04638	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NUDIX
CP064338.1_1029	1265502.KB905942_gene2805	2.82e-153	435.0	COG3568@1|root,COG3568@2|Bacteria,1MVN7@1224|Proteobacteria,2VJYW@28216|Betaproteobacteria,4ACBH@80864|Comamonadaceae	28216|Betaproteobacteria	L	Endonuclease exonuclease phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
CP064338.1_1030	1265502.KB905942_gene2804	3.86e-202	572.0	COG1502@1|root,COG1502@2|Bacteria,1MWUW@1224|Proteobacteria,2VI41@28216|Betaproteobacteria,4A9Z3@80864|Comamonadaceae	28216|Betaproteobacteria	I	phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	clsB	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2
CP064338.1_1031	365046.Rta_31100	2.14e-187	527.0	COG1236@1|root,COG1236@2|Bacteria,1MV7U@1224|Proteobacteria,2VHKS@28216|Betaproteobacteria,4AC5Z@80864|Comamonadaceae	28216|Betaproteobacteria	J	Exonuclease of the beta-lactamase fold involved in RNA processing	-	-	-	ko:K07577	-	-	-	-	ko00000	-	-	-	-
CP064338.1_1033	1265502.KB905942_gene2802	3.63e-272	760.0	COG1793@1|root,COG1793@2|Bacteria,1MV3S@1224|Proteobacteria,2VJ3Q@28216|Betaproteobacteria,4AB7V@80864|Comamonadaceae	28216|Betaproteobacteria	L	ATP dependent DNA ligase domain protein	lig	-	6.5.1.1,6.5.1.6,6.5.1.7	ko:K10747	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00381,R00382,R10822,R10823	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N
CP064338.1_1034	1265502.KB905942_gene2801	7.12e-146	414.0	COG0302@1|root,COG0302@2|Bacteria,1MY3N@1224|Proteobacteria,2VH10@28216|Betaproteobacteria,4AA1H@80864|Comamonadaceae	28216|Betaproteobacteria	H	GTP cyclohydrolase I	folE	-	3.5.4.16	ko:K01495	ko00790,ko01100,map00790,map01100	M00126,M00841,M00842,M00843	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000	-	-	-	GTP_cyclohydroI
CP064338.1_1035	1265502.KB905942_gene2800	5.27e-75	226.0	COG3431@1|root,COG3431@2|Bacteria,1N6PE@1224|Proteobacteria,2VQFF@28216|Betaproteobacteria,4ADT2@80864|Comamonadaceae	28216|Betaproteobacteria	S	PFAM BLUF domain protein	-	-	-	-	-	-	-	-	-	-	-	-	BLUF
CP064338.1_1036	1265502.KB905942_gene2799	4.04e-131	387.0	COG2982@1|root,COG2982@2|Bacteria,1NBZ0@1224|Proteobacteria,2VPGQ@28216|Betaproteobacteria	28216|Betaproteobacteria	M	Domain of Unknown Function (DUF748)	-	-	-	-	-	-	-	-	-	-	-	-	DUF748
CP064338.1_1037	864051.BurJ1DRAFT_4066	3.73e-139	400.0	2DBFU@1|root,2Z90B@2|Bacteria,1PI0M@1224|Proteobacteria,2WGPR@28216|Betaproteobacteria,1KPCW@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	Protein of unknown function (DUF429)	-	-	-	-	-	-	-	-	-	-	-	-	DUF429
CP064338.1_1038	1265502.KB905942_gene2797	0.0	1189.0	COG1201@1|root,COG1201@2|Bacteria,1MUSW@1224|Proteobacteria,2VI8X@28216|Betaproteobacteria,4AD9X@80864|Comamonadaceae	28216|Betaproteobacteria	L	DEAD H associated domain protein	lhr	-	-	ko:K03724	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DEAD,DEAD_assoc,Helicase_C
CP064338.1_1039	987059.RBXJA2T_15148	1.83e-44	148.0	COG3339@1|root,COG3339@2|Bacteria,1MZCY@1224|Proteobacteria,2VSZM@28216|Betaproteobacteria,1KMPP@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	Protein of unknown function (DUF1232)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1232
CP064338.1_1040	420662.Mpe_A1080	2.15e-51	169.0	COG1525@1|root,COG1525@2|Bacteria,1PQ4N@1224|Proteobacteria,2W9KT@28216|Betaproteobacteria,1KMJ0@119065|unclassified Burkholderiales	28216|Betaproteobacteria	L	Staphylococcal nuclease homologue	-	-	-	-	-	-	-	-	-	-	-	-	SNase
CP064338.1_1041	983917.RGE_39230	1.07e-255	730.0	COG1629@1|root,COG4771@2|Bacteria,1QWR1@1224|Proteobacteria,2WI6D@28216|Betaproteobacteria,1KPDP@119065|unclassified Burkholderiales	28216|Betaproteobacteria	P	TonB dependent receptor	-	-	-	ko:K02014	-	-	-	-	ko00000,ko02000	1.B.14	-	-	Plug,TonB_dep_Rec
CP064338.1_1042	1265502.KB905932_gene1788	4.52e-193	538.0	COG0010@1|root,COG0010@2|Bacteria,1MVFH@1224|Proteobacteria,2VJU2@28216|Betaproteobacteria,4AB3J@80864|Comamonadaceae	28216|Betaproteobacteria	E	Belongs to the arginase family	rocF	-	3.5.3.1,3.5.3.11,3.5.3.17,3.5.3.7	ko:K01476,ko:K01480,ko:K12255,ko:K18459	ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146	M00029,M00133,M00134	R00551,R01157,R01990	RC00024,RC00329	ko00000,ko00001,ko00002,ko01000	-	-	-	Arginase
CP064338.1_1043	1265502.KB905932_gene1787	1.04e-168	476.0	COG1611@1|root,COG1611@2|Bacteria,1MU6N@1224|Proteobacteria,2VK4I@28216|Betaproteobacteria,4A9W2@80864|Comamonadaceae	28216|Betaproteobacteria	S	Belongs to the LOG family	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Lysine_decarbox
CP064338.1_1044	1265502.KB905932_gene1786	2.77e-137	394.0	COG0476@1|root,COG0476@2|Bacteria,1MW7H@1224|Proteobacteria,2VI1U@28216|Betaproteobacteria,4AA9H@80864|Comamonadaceae	28216|Betaproteobacteria	H	PFAM UBA THIF-type NAD FAD binding protein	thiF	-	2.7.7.80	ko:K21029	ko04122,map04122	-	R07459	RC00043	ko00000,ko00001,ko01000	-	-	-	ThiF
CP064338.1_1045	1265502.KB905932_gene1785	4.17e-282	778.0	COG0793@1|root,COG0793@2|Bacteria,1MU39@1224|Proteobacteria,2VJ86@28216|Betaproteobacteria,4ABTM@80864|Comamonadaceae	28216|Betaproteobacteria	M	Belongs to the peptidase S41A family	ctpA	-	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ,PDZ_2,Peptidase_S41
CP064338.1_1046	1265502.KB905932_gene1784	1.4e-197	555.0	COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,2VHGM@28216|Betaproteobacteria,4AD65@80864|Comamonadaceae	28216|Betaproteobacteria	P	Belongs to the ABC transporter superfamily	fbpC	-	3.6.3.30	ko:K02010	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.10	-	-	ABC_tran,TOBE_2
CP064338.1_1047	1265502.KB905932_gene1783	3.94e-271	756.0	COG1178@1|root,COG1178@2|Bacteria,1MWEV@1224|Proteobacteria,2VI20@28216|Betaproteobacteria,4AC7K@80864|Comamonadaceae	28216|Betaproteobacteria	P	binding-protein-dependent transport systems inner membrane component	fbpB	-	-	ko:K02011	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.10	-	-	BPD_transp_1
CP064338.1_1048	1265502.KB905932_gene1782	3.15e-175	544.0	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,2VH3V@28216|Betaproteobacteria,4A9PA@80864|Comamonadaceae	28216|Betaproteobacteria	T	Diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE,EAL,GAF_2,GGDEF,PAS,PAS_4,PAS_8,PAS_9
CP064338.1_1049	1265502.KB905932_gene1782	0.0	1262.0	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,2VH3V@28216|Betaproteobacteria,4A9PA@80864|Comamonadaceae	28216|Betaproteobacteria	T	Diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE,EAL,GAF_2,GGDEF,PAS,PAS_4,PAS_8,PAS_9
CP064338.1_1051	1265502.KB905936_gene2706	4.56e-186	528.0	COG4307@1|root,COG4307@2|Bacteria,1MW31@1224|Proteobacteria,2VMRJ@28216|Betaproteobacteria,4AA4N@80864|Comamonadaceae	28216|Betaproteobacteria	S	Putative zinc-binding metallo-peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_Mx,zinc-ribbon_6
CP064338.1_1052	1265502.KB905936_gene2702	3.18e-277	764.0	COG2308@1|root,COG2308@2|Bacteria,1MUAD@1224|Proteobacteria,2VI55@28216|Betaproteobacteria,4ABXM@80864|Comamonadaceae	28216|Betaproteobacteria	S	Circularly permuted ATP-grasp type 2	-	-	-	-	-	-	-	-	-	-	-	-	CP_ATPgrasp_2
CP064338.1_1053	987059.RBXJA2T_04043	1.14e-182	513.0	COG2307@1|root,COG2307@2|Bacteria,1MVZK@1224|Proteobacteria,2VIB5@28216|Betaproteobacteria,1KJY3@119065|unclassified Burkholderiales	28216|Betaproteobacteria	S	A predicted alpha-helical domain with a conserved ER motif.	-	-	-	-	-	-	-	-	-	-	-	-	Alpha-E
CP064338.1_1054	1000565.METUNv1_01859	3.95e-303	859.0	COG2307@1|root,COG2308@1|root,COG2307@2|Bacteria,COG2308@2|Bacteria,1MX5P@1224|Proteobacteria,2VJEU@28216|Betaproteobacteria,2KUBA@206389|Rhodocyclales	206389|Rhodocyclales	S	Circularly permuted ATP-grasp type 2	-	-	-	-	-	-	-	-	-	-	-	-	Alpha-E,CP_ATPgrasp_2
CP064338.1_1055	640081.Dsui_3229	2.67e-94	288.0	COG1305@1|root,COG1305@2|Bacteria,1MVMI@1224|Proteobacteria,2VH3S@28216|Betaproteobacteria,2KUAT@206389|Rhodocyclales	206389|Rhodocyclales	E	Bacterial transglutaminase-like N-terminal region	-	-	-	-	-	-	-	-	-	-	-	-	Bact_transglu_N,Transglut_core
CP064338.1_1057	1265502.KB905929_gene2196	4.18e-150	427.0	COG0639@1|root,COG0639@2|Bacteria,1MV10@1224|Proteobacteria,2VHV6@28216|Betaproteobacteria,4AB5I@80864|Comamonadaceae	28216|Betaproteobacteria	T	Hydrolyzes diadenosine 5',5'''-P1,P4-tetraphosphate to yield ADP	apaH	-	3.6.1.41	ko:K01525	ko00230,map00230	-	R00125	RC00002	ko00000,ko00001,ko01000	-	-	-	Metallophos
CP064338.1_1058	1265502.KB905929_gene2197	1.8e-234	654.0	COG1253@1|root,COG1253@2|Bacteria,1MV3P@1224|Proteobacteria,2VHBA@28216|Betaproteobacteria,4AAVV@80864|Comamonadaceae	28216|Betaproteobacteria	S	CBS domain containing protein	-	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	CBS,CorC_HlyC,DUF21
